1608474620,2020-12-20,09:30,29.97,in,1015,hPa,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8,-8,-8,-8,-8
1608476427,2020-12-20,10:00,29.97,in,1015,hPa,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8,-8,-8,-8
1608478221,2020-12-20,10:30,29.97,in,1015,hPa,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8,-8,-8
1608480021,2020-12-20,11:00,29.97,in,1015,hPa,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8,-8
1608481819,2020-12-20,11:30,29.97,in,1015,hPa,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8,-8
1608483750,2020-12-20,12:02,29.97,in,1015,hPa,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7,-8
1608485420,2020-12-20,12:30,29.97,in,1015,hPa,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-4,-4,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-6,-6,-7,-7
1608487220,2020-12-20,13:00,29.94,in,1014,hPa,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-4,-5,-5,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-7,-7,-8
1608489023,2020-12-20,13:30,29.91,in,1013,hPa,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-6,-6,-5,-5,-5,-5,-6,-6,-6,-6,-6,-6,-8,-8
1608490820,2020-12-20,14:00,29.91,in,1013,hPa,0,-1,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-4,-4,-4,-4,-4,-5,-5,-5,-5,-5,-5,-6,-6,-5,-5,-5,-5,-6,-6,-6,-6,-6,-6,-8
